,budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,title,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
1117,43000000,51804714,Finding Forrester,12.01.2001 00:00,136,7.3,75692,2000,1,0.204760791,20,711,tt0181536,Finding Forrester,10.536255,Finding Forrester,2001,0.651790644830595,2.1882381253520573,1.2486941663780011,0.4230045114667243,0.7750030378540398
1118,75000000,22751979,Titan A.E.,16.06.2000 00:00,94,6.6,54115,2000,0,-0.69664028,-70,7450,tt0120913,Titan A.E.,7.515631,Titan A.E.,2000,2.0538463025049256,-0.7925246402401046,0.4155520491667606,0.03500227246005462,-0.052859243940686085
1119,8000000,8279017,Shadow of the Vampire,26.01.2001 00:00,92,6.9,35600,2000,1,0.034877125,0,10873,tt0189998,Shadow of the Vampire,12.691457,Shadow of the Vampire,2001,-0.8817077307507042,-0.9344657243159218,0.7726129565430073,-0.29793842621021877,1.3656791516135
1120,32000000,8735529,Whatever It Takes,24.03.2000 00:00,94,5.5,8432,2000,0,-0.727014719,-70,16222,tt0202402,Whatever It Takes,3.550711,Whatever It Takes,2000,0.16983401250504387,-0.7925246402401046,-0.8936712778794738,-0.7864792256417061,-1.139524687350241
1121,76000000,26000610,The Adventures of Rocky & Bullwinkle,30.06.2000 00:00,92,4.2,17406,2000,0,-0.657886711,-70,17711,tt0131704,The Adventures of Rocky & Bullwinkle,11.880936,The Adventures of Rocky & Bullwinkle,2000,2.0976605418072487,-0.9344657243159218,-2.4409352098432056,-0.6251068340744885,1.143539698142117
1122,60000000,61335230,Rules of Engagement,7.04.2000 00:00,128,6.4,39436,2000,1,0.022253833,0,10479,tt0160797,Rules of Engagement,10.278274,Rules of Engagement,2000,1.3966327129700833,1.6204737890487884,0.1775114442492642,-0.2289586519677576,0.7042981969603417
1123,42000000,23360779,Reindeer Games,25.02.2000 00:00,104,5.7,33094,2000,0,-0.443790976,-40,2155,tt0184858,Reindeer Games,12.11759,Reindeer Games,2000,0.6079764055282723,-0.0828192198610184,-0.6556306729619763,-0.34300185536861494,1.2083994491193486
1124,80000000,17480890,Red Planet,10.11.2000 00:00,106,5.7,49905,2000,0,-0.781488875,-80,8870,tt0199753,Red Planet,8.534176,Red Planet,2000,2.27291749901654,0.05912186421479883,-0.6556306729619763,-0.04070284994890304,0.22629333771482923
1125,85000000,66957026,102 Dalmatians,22.11.2000 00:00,100,4.8,28524,2000,0,-0.212270282,-20,10481,tt0211181,102 Dalmatians,7.668752,102 Dalmatians,2000,2.4919886955281543,-0.36670138801265284,-1.7268133950907143,-0.4251805749431842,-0.010893378460344978
1126,35000000,13555988,The Little Vampire,27.10.2000 00:00,95,5.7,7879,2000,0,-0.612686057,-60,24100,tt0192255,The Little Vampire,9.41834,The Little Vampire,2000,0.30127673041201236,-0.721554098202196,-0.6556306729619763,-0.7964233901766594,0.4686161248345608
1127,10000000,139692,Tigerland,24.05.2001 00:00,101,7.0,34628,2000,0,-0.9860308,-100,10687,tt0170691,Tigerland,5.878885,Tigerland,2001,-0.7940792521460586,-0.29573084597474425,0.8916332590017555,-0.3154171385573701,-0.5014421454465967
1128,20000000,15618626,Loser,21.07.2000 00:00,98,5.3,23989,2000,0,-0.2190687,-20,10642,tt0217630,Loser,6.244901,Loser,2000,-0.3559368591228302,-0.5086424720884701,-1.1317118827969712,-0.5067299170155412,-0.4011281570344747
1129,55000000,19389454,Wonder Boys,25.02.2000 00:00,107,7.4,56555,2000,0,-0.647464473,-60,11004,tt0185014,Wonder Boys,5.922739,Wonder Boys,2000,1.1775615164584692,0.13009240625270743,1.3677144688367504,0.078878875471422,-0.48942308166844173
1130,24000000,32662299,Return to Me,7.04.2000 00:00,115,6.9,17212,2000,1,0.360929125,40,2621,tt0122459,Return to Me,5.269733,Return to Me,2000,-0.1806799019135388,0.6978567425559764,0.7726129565430073,-0.6285953836581792,-0.6683924062800607
1131,15000000,26437094,Book of Shadows: Blair Witch 2,27.10.2000 00:00,90,4.0,31565,2000,1,0.762472933,80,11531,tt0229260,Book of Shadows: Blair Witch 2,4.792013,Book of Shadows: Blair Witch 2,2000,-0.5750080556344443,-1.076406808391739,-2.678975814760703,-0.37049666110811524,-0.799321104873125
1132,24000000,882710,The Yards,27.10.2000 00:00,115,6.4,17187,2000,0,-0.963220417,-100,19457,tt0138946,The Yards,11.162383,The Yards,2000,-0.1806799019135388,0.6978567425559764,0.1775114442492642,-0.6290449390169023,0.946605910232584
1133,65000000,32598931,Proof of Life,8.12.2000 00:00,135,6.2,50964,2000,0,-0.498477985,-50,11983,tt0228750,Proof of Life,9.508691,Proof of Life,2000,1.6157039094816974,2.1172675833141485,-0.06052916066823322,-0.02165968495339564,0.4933786192802235
1134,24000000,12372410,Ready to Rumble,7.04.2000 00:00,107,5.3,12277,2000,0,-0.484482917,-50,20697,tt0217756,Ready to Rumble,3.69298,Ready to Rumble,2000,-0.1806799019135388,0.13009240625270743,-1.1317118827969712,-0.7173376114701047,-1.1005330290145285
1135,30000000,28927720,The Watcher,8.09.2000 00:00,97,5.3,23123,2000,0,-0.035742667,0,10685,tt0204626,The Watcher,6.173059,The Watcher,2000,0.0822055339003982,-0.5796130141263787,-1.1317118827969712,-0.5223025146417068,-0.42081789069503495
1136,35000000,35007180,The Skulls,31.03.2000 00:00,106,5.6,28112,2000,1,0.000205143,0,11478,tt0192614,The Skulls,11.363754,The Skulls,2000,0.30127673041201236,0.05912186421479883,-0.7746509754207256,-0.4325892472549397,1.001795651010412
1137,6000000,8596914,Pollock,23.03.2001 00:00,122,7.0,24202,2000,1,0.432819,40,12509,tt0183659,Pollock,11.179864,Pollock,2001,-0.9693362093553498,1.1946505368213367,0.8916332590017555,-0.502899705359221,0.9513969271046123
1138,10000000,12115757,Saving Grace,1.09.2000 00:00,93,6.9,16011,2000,1,0.2115757,20,2360,tt0195234,Saving Grace,5.13955,Saving Grace,2000,-0.7940792521460586,-0.8634951822780131,0.7726129565430073,-0.6501920230912334,-0.7040716551474744
1139,8500000,6055661,The Way of the Gun,8.09.2000 00:00,119,6.7,28466,2000,0,-0.287569294,-30,1619,tt0202677,The Way of the Gun,6.03633,The Way of the Gun,2000,-0.8598006110995428,0.9817389107076109,0.5345723516255099,-0.4262235433754216,-0.4582912014836372
1140,60000000,36050230,Hanging Up,18.02.2000 00:00,94,4.8,10627,2000,0,-0.399162833,-40,10385,tt0162983,Hanging Up,6.474767,Hanging Up,2000,1.3966327129700833,-0.7925246402401046,-1.7268133950907143,-0.7470082651458244,-0.33812879290738485
1141,35000000,20627372,Boys and Girls,16.06.2000 00:00,94,5.4,14393,2000,0,-0.410646514,-40,10571,tt0204175,Boys and Girls,10.070988,Boys and Girls,2000,0.30127673041201236,-0.7925246402401046,-1.012691580338222,-0.6792872459077877,0.6474873324025214
1142,25000000,12801190,Highlander: Endgame,1.09.2000 00:00,87,4.6,17216,2000,0,-0.4879524,-50,12211,tt0144964,Highlander: Endgame,11.430964,Highlander: Endgame,2000,-0.136865662611216,-1.289318434505465,-1.9648540000082118,-0.6285234548007835,1.0202158926424134
1143,35000000,20035310,Down to You,21.01.2000 00:00,91,4.9,12868,2000,0,-0.427562571,-40,10472,tt0186975,Down to You,3.847088,Down to You,2000,0.30127673041201236,-1.0054362663538303,-1.607793092631965,-0.7067101227898923,-1.0582966564892418
1144,16000000,102622,The Weight of Water,31.07.2002 00:00,100,5.9,7993,2000,0,-0.993586125,-100,13526,tt0210382,The Weight of Water,2.488424,The Weight of Water,2002,-0.5311938163321215,-0.36670138801265284,-0.41759006804447885,-0.7943734177408824,-1.430665636949024
1145,25000000,17071230,Small Time Crooks,19.05.2000 00:00,94,6.7,32888,2000,0,-0.3171508,-30,10569,tt0196216,Small Time Crooks,9.569183,Small Time Crooks,2000,-0.136865662611216,-0.7925246402401046,0.5345723516255099,-0.3467061915244927,0.509957658958888
1146,20000000,17872723,The Contender,13.10.2000 00:00,126,7.0,21189,2000,0,-0.10636385,-10,6521,tt0208874,The Contender,15.072042,The Contender,2000,-0.3559368591228302,1.478532704972971,0.8916332590017555,-0.5570801171925202,2.01812597389469
1147,60000000,30208599,The Art of War,25.08.2000 00:00,117,5.7,26180,2000,0,-0.49652335,-50,11398,tt0160009,The Art of War,9.800232,The Art of War,2000,1.3966327129700833,0.8397978266317936,-0.6556306729619763,-0.46733088537705514,0.573281247841976
1148,10000000,2185266,Bamboozled,20.10.2000 00:00,135,6.5,9042,2000,0,-0.7814734,-80,24664,tt0215545,Bamboozled,4.380258,Bamboozled,2000,-0.7940792521460586,2.1172675833141485,0.2965317467080124,-0.7755100748888643,-0.9121707789273558
1149,30000000,76507756,Rugrats in Paris: The Movie,17.11.2000 00:00,78,6.1,8974,2000,1,1.550258533,160,16340,tt0213203,Rugrats in Paris: The Movie,5.568359,Rugrats in Paris: The Movie,2000,0.0822055339003982,-1.9280533128466424,-0.17954946312698247,-0.7767328654645909,-0.5865479920917235
1150,35000000,36779296,Bounce,17.11.2000 00:00,106,5.7,18326,2000,1,0.050837029,10,10862,tt0186894,Bounce,13.349518,Bounce,2000,0.30127673041201236,0.05912186421479883,-0.6556306729619763,-0.6085631968734811,1.5460338998443686
1151,65000000,29374178,Bless the Child,11.08.2000 00:00,107,5.1,12659,2000,0,-0.548089569,-50,10391,tt0163983,Bless the Child,4.750291,Bless the Child,2000,1.6157039094816974,0.13009240625270743,-1.3697524877144687,-0.7104684055888167,-0.8107558515086015
1152,1000000,1523941,Girlfight,6.10.2000 00:00,110,6.8,8530,2000,1,0.523941,50,19348,tt0210075,Girlfight,4.152211,Girlfight,2000,-1.188407405866964,0.3430040323664333,0.653592654084258,-0.7847169686355119,-0.9746716098074792
1153,10000000,1631839,Gun Shy,4.02.2000 00:00,101,5.7,6181,2000,0,-0.8368161,-80,29076,tt0171356,Gun Shy,6.370105,Gun Shy,2000,-0.7940792521460586,-0.29573084597474425,-0.6556306729619763,-0.8269571901411275,-0.3668135024697798
1154,50000000,16779636,Lost Souls,13.10.2000 00:00,97,4.8,9712,2000,0,-0.66440728,-70,10383,tt0160484,Lost Souls,6.604577,Lost Souls,2000,0.958490319946855,-0.5796130141263787,-1.7268133950907143,-0.7634619912750872,-0.3025517721329444
1155,1800000,3050934,Songcatcher,27.07.2001 00:00,109,7.2,2939,2000,1,0.694963333,70,62677,tt0210299,Songcatcher,6.468495,Songcatcher,2001,-1.1533560144251058,0.2720334903285247,1.129673863919253,-0.8852555290603294,-0.33984775966108094
1156,8000000,5018450,Woman on Top,22.09.2000 00:00,92,5.3,9009,2000,0,-0.37269375,-40,14629,tt0206420,Woman on Top,2.935127,Woman on Top,2000,-0.8817077307507042,-0.9344657243159218,-1.1317118827969712,-0.7761034879623787,-1.3082377661300972
1157,63000000,10014234,Lucky Numbers,27.10.2000 00:00,105,5.0,8957,2000,0,-0.841043905,-80,10783,tt0219952,Lucky Numbers,3.385585,Lucky Numbers,2000,1.5280754308770519,-0.011848677823109785,-1.4887727901732168,-0.7770385631085226,-1.1847807626325788
1158,15000000,4734235,Duets,15.09.2000 00:00,112,6.0,8505,2000,0,-0.684384333,-70,18074,tt0134630,Duets,3.587042,Duets,2000,-0.5750080556344443,0.4849451164422505,-0.2985697655857307,-0.7851665239942349,-1.1295674518386767
1159,3600000,43805,Animal Factory,1.08.2000 00:00,94,6.6,11086,2000,0,-0.987831944,-100,9791,tt0204137,Animal Factory,6.432071,Animal Factory,2000,-1.0744903836809248,-0.7925246402401046,0.4155520491667606,-0.7387544287596696,-0.3498304836784003
1160,1000000,1744858,The Broken Hearts Club: A Romantic Comedy,20.10.2000 00:00,94,7.0,6337,2000,1,0.744858,70,22597,tt0222850,The Broken Hearts Club: A Romantic Comedy,1.795849,The Broken Hearts Club: A Romantic Comedy,2000,-1.188407405866964,-0.7925246402401046,0.8916332590017555,-0.8241519647026957,-1.6204796355843996
1161,6000000,15427192,Drowning Mona,3.03.2000 00:00,96,5.6,12165,2000,1,1.571198667,160,25166,tt0186045,Drowning Mona,4.372616,Drowning Mona,2000,-0.9693362093553498,-0.6505835561642873,-0.7746509754207256,-0.7193516194771838,-0.9142652215185144
1162,13000000,284291,Love's Labour's Lost,31.03.2000 00:00,93,6.1,3984,2000,0,-0.978131462,-100,51333,tt0182295,Love's Labour's Lost,5.867426,Love's Labour's Lost,2000,-0.66263653423909,-0.8634951822780131,-0.17954946312698247,-0.866464115065707,-0.504582713053517
1163,24000000,25167270,Nurse Betty,8.09.2000 00:00,110,6.2,30785,2000,1,0.04863625,0,10480,tt0171580,Nurse Betty,6.335925,Nurse Betty,2000,-0.1806799019135388,0.3430040323664333,-0.06052916066823322,-0.3845227883002737,-0.3761812135095331
1164,8000000,52526,The Million Dollar Hotel,10.02.2000 00:00,122,5.9,19103,2000,0,-0.99343425,-100,318,tt0120753,The Million Dollar Hotel,4.938231,The Million Dollar Hotel,2000,-0.8817077307507042,1.1946505368213367,-0.41759006804447885,-0.5945910163243695,-0.759247144287676
1165,30000000,45554533,The Tigger Movie,11.02.2000 00:00,77,6.3,14258,2000,1,0.518484433,50,15655,tt0220099,The Tigger Movie,7.023414,The Tigger Movie,2000,0.0822055339003982,-1.999023854884551,0.058491141790514976,-0.681714844844892,-0.1877611346619922
1166,8500000,327418,Waking the Dead,24.03.2000 00:00,105,6.7,6173,2000,0,-0.961480235,-100,37722,tt0127349,Waking the Dead,1.241671,Waking the Dead,2000,-0.8598006110995428,-0.011848677823109785,0.5345723516255099,-0.8271010478559188,-1.7723631747473132
1167,10000000,3041803,The House of Mirth,7.03.2001 00:00,135,7.1,6606,2000,0,-0.6958197,-70,25520,tt0200720,The House of Mirth,2.492547,The House of Mirth,2001,-0.7940792521460586,2.1172675833141485,1.0106535614605037,-0.819314749042836,-1.4295356465272304
1168,120000,14904,Vulgar,26.04.2002 00:00,87,5.3,3665,2000,0,-0.8758,-90,19085,tt0120467,Vulgar,1.62632,Vulgar,2002,-1.226963936453008,-1.289318434505465,-1.1317118827969712,-0.8722004414430128,-1.6669424408757492
1169,50000000,6543194,I Dreamed of Africa,5.05.2000 00:00,114,5.6,3933,2000,0,-0.86913612,-90,21311,tt0167203,I Dreamed of Africa,2.767134,I Dreamed of Africa,2000,0.958490319946855,0.6268862005180678,-0.7746509754207256,-0.867381207997502,-1.3542795999715624
1170,250000,1050600,Chuck & Buck,4.08.2000 00:00,96,6.6,4800,2000,1,3.2024,320,44490,tt0200530,Chuck & Buck,1.520011,Chuck & Buck,2000,-1.2212680853437061,-0.6505835561642873,0.4155520491667606,-0.8517906281569874,-1.6960785436529617
1171,25000000,14990582,The Next Best Thing,3.03.2000 00:00,108,4.7,9717,2000,0,-0.40037672,-40,1831,tt0156841,The Next Best Thing,2.971999,The Next Best Thing,2000,-0.136865662611216,0.20106294829061605,-1.8458336975494625,-0.7633720802033426,-1.2981322587732285
1172,36000000,49464,Vatel,17.11.2001 00:00,103,6.6,6605,2000,0,-0.998626,-100,7093,tt0190861,Vatel,2.516301,Vatel,2001,0.3450909697143352,-0.153789761898927,0.4155520491667606,-0.8193327312571849,-1.4230253888315518
1173,1000000,12996,The Specials,18.09.2000 00:00,82,6.0,2010,2000,0,-0.987004,-100,29015,tt0181836,The Specials,5.46027,The Specials,2000,-1.188407405866964,-1.644171144695008,-0.2985697655857307,-0.9019610061904771,-0.6161719393876828
1174,60000000,6291602,What Planet Are You From?,3.03.2000 00:00,105,5.6,8346,2000,0,-0.895139967,-90,10416,tt0181151,What Planet Are You From?,1.994868,What Planet Are You From?,2000,1.3966327129700833,-0.011848677823109785,-0.7746509754207256,-0.7880256960757133,-1.5659345073392075
1175,5000000,9628751,Digimon: The Movie,6.10.2000 00:00,100,6.0,5625,2000,1,0.9257502,90,20455,tt0259974,Digimon: The Movie,5.300501,Digimon: The Movie,2000,-1.0131504486576728,-0.36670138801265284,-0.2985697655857307,-0.8369553013191275,-0.6599598219245566
1176,15000000,7220243,Mulholland Drive,19.10.2001 00:00,147,8.0,263699,2001,0,-0.518650467,-50,1018,tt0166924,Mulholland Drive,18.184056,Mulholland Drive,2001,-0.5750080556344443,2.968914087769052,2.0818362835892414,3.8037866845643253,2.871035508817651
1177,53000000,52990775,Blow,6.04.2001 00:00,124,7.6,210713,2001,0,-0.000174057,0,4133,tt0221027,Blow,12.332223,Blow,2001,1.0899330378538234,1.336591620897154,1.6057550737542468,2.8509810750723945,1.2672239056317938
1178,5000000,292102,Wet Hot American Summer,11.04.2002 00:00,97,6.7,45495,2001,0,-0.9415796,-90,2171,tt0243655,Wet Hot American Summer,6.386082,Wet Hot American Summer,2002,-1.0131504486576728,-0.5796130141263787,0.5345723516255099,-0.1200044152276449,-0.3624346868090969
1179,21000000,52364010,The Royal Tenenbaums,4.01.2002 00:00,110,7.6,225505,2001,1,1.493524286,150,9428,tt0265666,The Royal Tenenbaums,9.707542,The Royal Tenenbaums,2002,-0.3121226198205073,0.3430040323664333,1.6057550737542468,3.1169739897216346,0.5478777037730841
1180,57000000,17008282,Rock Star,7.09.2001 00:00,105,6.2,36324,2001,0,-0.701609088,-70,12508,tt0202470,Rock Star,10.076223,Rock Star,2001,1.2651899950631147,-0.011848677823109785,-0.06052916066823322,-0.28491930302159996,0.6489220886135546
1181,100000000,78616689,A.I. Artificial Intelligence,29.06.2001 00:00,146,7.1,255580,2001,0,-0.21383311,-20,644,tt0212720,A.I. Artificial Intelligence,13.249364,A.I. Artificial Intelligence,2001,3.1492022850629966,2.8979435457311435,1.0106535614605037,3.6577890862654354,1.5185846976361927
1182,26000000,108248956,The Princess Diaries,3.08.2001 00:00,111,6.3,103820,2001,1,3.163421385,320,9880,tt0247638,The Princess Diaries,7.387171,The Princess Diaries,2001,-0.09305142330889314,0.41397457440434193,0.058491141790514976,0.9288082366731758,-0.08806627027675112
1183,35000000,112719001,Spy Kids,30.03.2001 00:00,88,5.4,90839,2001,1,2.220542886,220,10054,tt0227538,Spy Kids,9.576745,Spy Kids,2001,0.30127673041201236,-1.2183478924675561,-1.012691580338222,0.6953811122098316,0.5120301759536983
1184,15000000,38252284,Not Another Teen Movie,14.12.2001 00:00,89,5.7,85003,2001,1,1.550152267,160,11397,tt0277371,Not Another Teen Movie,9.101896,Not Another Teen Movie,2001,-0.5750080556344443,-1.1473773504296476,-0.6556306729619763,0.5904369092695283,0.3818883321995785
1185,68000000,100614858,Vanilla Sky,14.12.2001 00:00,136,6.9,218433,2001,1,0.479630265,50,1903,tt0259711,Vanilla Sky,10.071057,Vanilla Sky,2001,1.747146627388666,2.1882381253520573,0.7726129565430073,2.989803769846065,0.6475062432293717
1186,65000000,56569702,A Knight's Tale,11.05.2001 00:00,132,6.9,146093,2001,0,-0.129696892,-10,9476,tt0183790,A Knight's Tale,10.90061,A Knight's Tale,2001,1.6157039094816974,1.9043559572004227,0.7726129565430073,1.6889703838451158,0.8748617960719832
1187,45000000,71308997,Scary Movie 2,4.07.2001 00:00,83,5.3,127881,2001,1,0.584644378,60,4248,tt0257106,Scary Movie 2,10.869056,Scary Movie 2,2001,0.7394191234352407,-1.5732006026570993,-1.1317118827969712,1.3614782961225653,0.8662137927323584
1188,35000000,31602566,From Hell,19.10.2001 00:00,122,6.8,131821,2001,0,-0.097069543,-10,768,tt0120681,From Hell,7.79014,From Hell,2001,0.30127673041201236,1.1946505368213367,0.653592654084258,1.4323282206573145,0.02237542515854257
1189,25000000,71543427,Bridget Jones's Diary,13.04.2001 00:00,97,6.7,188905,2001,1,1.86173708,190,634,tt0243155,Bridget Jones's Diary,10.780524,Bridget Jones's Diary,2001,-0.136865662611216,-0.5796130141263787,0.5345723516255099,2.458824944551124,0.841949831533662
1190,42000000,41867960,Thir13en Ghosts,26.10.2001 00:00,91,5.6,69143,2001,0,-0.00314381,0,9378,tt0245674,Thir13en Ghosts,8.819223,Thir13en Ghosts,2001,0.6079764055282723,-1.0054362663538303,-0.7746509754207256,0.3052389896956403,0.30441615599301947
1191,42000000,16252765,Original Sin,3.08.2001 00:00,116,6.0,47417,2001,0,-0.613029405,-60,2057,tt0218922,Original Sin,9.970359,Original Sin,2001,0.6079764055282723,0.7688272845938849,-0.2985697655857307,-0.08544259924901863,0.6199079469660285
1192,68000000,51401758,Enemy at the Gates,16.03.2001 00:00,131,7.6,205191,2001,0,-0.244091794,-20,853,tt0215750,Enemy at the Gates,10.704813,Enemy at the Gates,2001,1.747146627388666,1.8333854151625142,1.6057550737542468,2.7516832874376522,0.8211997212197135
1193,28000000,45172250,Zoolander,28.09.2001 00:00,90,6.6,215281,2001,1,0.613294643,60,9398,tt0196229,Zoolander,10.40782,Zoolander,2001,-0.005422944704247473,-1.076406808391739,0.4155520491667606,2.933123830218266,0.7398028632668331
1194,22000000,40311852,I Am Sam,25.01.2002 00:00,132,7.6,128721,2001,1,0.832356909,80,10950,tt0277027,I Am Sam,12.935016,I Am Sam,2002,-0.2683083805181845,1.9043559572004227,1.6057550737542468,1.376583356175659,1.4324313556255324
1195,28000000,50294317,Serendipity,5.10.2001 00:00,90,6.9,91590,2001,1,0.796225607,80,9778,tt0240890,Serendipity,5.715737,Serendipity,2001,-0.005422944704247473,-1.076406808391739,0.7726129565430073,0.7088857551858713,-0.5461561103592262
1196,22000000,30059386,Jay and Silent Bob Strike Back,24.08.2001 00:00,104,6.9,134314,2001,1,0.366335727,40,2294,tt0261392,Jay and Silent Bob Strike Back,11.619446,Jay and Silent Bob Strike Back,2001,-0.2683083805181845,-0.0828192198610184,0.7726129565430073,1.4771578810291746,1.071873145778598
1197,7000000,6217849,Ghost World,21.09.2001 00:00,111,7.4,101596,2001,0,-0.111735857,-10,1548,tt0162346,Ghost World,5.460971,Ghost World,2001,-0.925521970053027,0.41397457440434193,1.3677144688367504,0.8888157919611754,-0.6159798163496821
1198,48000000,56618055,Rat Race,17.08.2001 00:00,112,6.4,97606,2001,1,0.179542813,20,9896,tt0250687,Rat Race,12.330275,Rat Race,2001,0.8708618413422092,0.4849451164422505,0.1775114442492642,0.8170667567089804,1.2666900173607158
1199,39000000,14252830,Josie and the Pussycats,11.04.2001 00:00,98,5.3,19643,2001,0,-0.634542821,-60,19366,tt0236348,Josie and the Pussycats,9.423041,Josie and the Pussycats,2001,0.4765336876213037,-0.5086424720884701,-1.1317118827969712,-0.5848806205759521,0.46990452768996954
1200,68000000,50338485,K-PAX,26.10.2001 00:00,120,7.4,158661,2001,0,-0.259728162,-30,167,tt0272152,K-PAX,12.400152,K-PAX,2001,1.747146627388666,1.0527094527455194,1.3677144688367504,1.9149708537823555,1.2858412035609743
1201,40000000,70836296,Shallow Hal,9.11.2001 00:00,114,5.9,114670,2001,1,0.7709074,80,9889,tt0256380,Shallow Hal,12.520688,Shallow Hal,2001,0.5203479269236265,0.6268862005180678,-0.41759006804447885,1.1239152623589694,1.3188764995787536
1202,68000000,71069884,The Score,13.07.2001 00:00,124,6.8,107003,2001,1,0.045145353,0,11371,tt0227445,The Score,14.741992,The Score,2001,1.747146627388666,1.336591620897154,0.653592654084258,0.9860456249457916,1.927669185460794
1203,20000000,31155435,How High,21.12.2001 00:00,93,6.3,45777,2001,1,0.55777175,60,8386,tt0278488,How High,6.796277,How High,2001,-0.3559368591228302,-0.8634951822780131,0.058491141790514976,-0.11493343078124917,-0.2500125618836552
1204,11000000,13121555,Jason X,26.04.2002 00:00,91,4.4,41959,2001,1,0.192868636,20,11470,tt0211443,Jason X,7.793873,Jason X,2002,-0.7502650128437357,-1.0054362663538303,-2.202894604925708,-0.18358952516542978,0.02339852829813867
1205,102000000,69772969,Swordfish,8.06.2001 00:00,99,6.5,161863,2001,0,-0.315951284,-30,9705,tt0244244,Swordfish,9.646208,Swordfish,2001,3.2368307636676423,-0.4376719300505615,0.2965317467080124,1.972549904127601,0.5310678971928549
1206,35000000,19719930,The Pledge,19.01.2001 00:00,124,6.8,45224,2001,0,-0.436573429,-40,5955,tt0237572,The Pledge,12.806634,The Pledge,2001,0.30127673041201236,1.336591620897154,0.653592654084258,-0.12487759531620252,1.397245706745907
1207,1500000,378176,Session 9,14.09.2001 00:00,100,6.5,46688,2001,0,-0.747882667,-70,10972,tt0261983,Session 9,14.242234,Session 9,2001,-1.1665002862158027,-0.36670138801265284,0.2965317467080124,-0.09855163350938209,1.790700533213719
1208,11000000,13103828,Frailty,12.04.2002 00:00,100,7.3,65717,2001,1,0.191257091,20,12149,tt0264616,Frailty,7.397953,Frailty,2002,-0.7502650128437357,-0.36670138801265284,1.2486941663780011,0.24363192333623673,-0.08511124802892729
1209,17700000,27087695,Joe Dirt,11.04.2001 00:00,91,5.9,44133,2001,1,0.530378249,50,10956,tt0245686,Joe Dirt,10.442468,Joe Dirt,2001,-0.4567096095181727,-1.0054362663538303,-0.41759006804447885,-0.1444961911708754,0.7492988390452233
1210,57000000,66808615,The Mexican,2.03.2001 00:00,123,6.1,91818,2001,1,0.172080965,20,6073,tt0236493,The Mexican,9.958406,The Mexican,2001,1.2651899950631147,1.2656210788592452,-0.17954946312698247,0.7129857000574253,0.6166319888016583
1211,23000000,21973182,Joy Ride,5.10.2001 00:00,97,6.6,56355,2001,0,-0.044644261,0,10866,tt0206314,Joy Ride,10.337689,Joy Ride,2001,-0.22449414121586164,-0.5796130141263787,0.4155520491667606,0.07528243260163779,0.720582063298169
1212,60000000,74078174,Along Came a Spider,6.04.2001 00:00,104,6.3,62868,2001,1,0.234636233,20,2043,tt0164334,Along Came a Spider,13.214068,Along Came a Spider,2001,1.3966327129700833,-0.0828192198610184,0.058491141790514976,0.19240059465616063,1.5089111245273823
1213,19800000,41308615,Gosford Park,18.01.2002 00:00,131,7.3,68601,2001,1,1.086293687,110,5279,tt0280707,Gosford Park,14.101101,Gosford Park,2002,-0.36469970698329474,1.8333854151625142,1.2486941663780011,0.29549262951852506,1.7520202183461502
1214,13000000,5002310,Bubble Boy,24.08.2001 00:00,84,5.6,27008,2001,0,-0.615206923,-60,9683,tt0258470,Bubble Boy,10.295438,Bubble Boy,2001,-0.66263653423909,-1.5022300606191907,-0.7746509754207256,-0.4524416118961485,0.7090023336568407
1215,16000000,28734552,Baby Boy,27.06.2001 00:00,130,6.4,10533,2001,1,0.7959095,80,16161,tt0255819,Baby Boy,9.503157,Baby Boy,2001,-0.5311938163321215,1.7624148731246057,0.1775114442492642,-0.748698593294623,0.4918619161528389
1216,48000000,47121859,Kate & Leopold,25.12.2001 00:00,118,6.4,69008,2001,0,-0.018294604,0,11232,tt0035423,Kate & Leopold,7.196356,Kate & Leopold,2001,0.8708618413422092,0.9107683686697022,0.1775114442492642,0.30281139075853597,-0.14036292861643893
1217,28000000,8434601,Ghosts of Mars,24.08.2001 00:00,98,4.9,45304,2001,0,-0.69876425,-70,10016,tt0228333,Ghosts of Mars,7.058599,Ghosts of Mars,2001,-0.005422944704247473,-0.5086424720884701,-1.607793092631965,-0.12343901816828882,-0.17811798331811504
1218,50000000,55001642,Don't Say a Word,28.09.2001 00:00,113,6.3,42609,2001,1,0.10003284,10,12103,tt0260866,Don't Say a Word,6.824871,Don't Say a Word,2001,0.958490319946855,0.5559156584801591,0.058491141790514976,-0.1719010858386311,-0.2421758056089125
1219,70000000,13596911,Osmosis Jones,10.08.2001 00:00,95,6.3,27295,2001,0,-0.805758414,-80,12610,tt0181739,Osmosis Jones,6.405831,Osmosis Jones,2001,1.8347751059933117,-0.721554098202196,0.058491141790514976,-0.4472807163780082,-0.35702207928059815
1220,1500000,406035,The Believer,23.08.2001 00:00,98,7.2,32324,2001,0,-0.72931,-70,4012,tt0247199,The Believer,8.128106,The Believer,2001,-1.1665002862158027,-0.5086424720884701,1.129673863919253,-0.3568481604172842,0.11500175135108981
